sent_ts,timestamp,latency_ms,status,error
1782389213.2661881,1782389213.966502,700.3179590101354,200,
1782389213.263032,1782389214.078145,815.1189580094069,200,
1782389213.2620878,1782389214.912265,1650.18754103221,200,
1782389213.265926,1782389214.97068,1704.766999988351,200,
1782389213.2667048,1782389215.015088,1748.3949580346234,200,
1782389213.266834,1782389215.1003,1833.4808330400847,200,
1782389214.258522,1782389215.228841,970.325291971676,200,
1782389213.265794,1782389215.235091,1969.3107079947367,200,
1782389213.2664478,1782389215.2431831,1976.7504580086097,200,
1782389213.262768,1782389215.293077,2030.324166000355,200,
1782389213.262631,1782389215.2941701,2031.5549169899896,200,
1782389213.2663229,1782389215.295358,2029.0505419834517,200,
1782389213.264787,1782389215.295737,2030.9669169946574,200,
1782389213.266061,1782389215.296164,2030.1198330125771,200,
1782389213.265246,1782389215.325418,2060.1885420037434,200,
1782389213.265385,1782389215.326136,2060.767208051402,200,
1782389213.265523,1782389215.3273458,2061.812958039809,200,
1782389213.2650921,1782389215.331043,2065.965457994025,200,
1782389213.264956,1782389215.3376079,2072.6676670019515,200,
1782389213.265662,1782389215.36063,2094.9833749909885,200,
1782389213.266963,1782389215.366069,2099.122082989197,200,
1782389213.2624938,1782389215.366826,2104.3485829723068,200,
1782389213.2665741,1782389215.379338,2112.7797089866363,200,
1782389213.256311,1782389215.3907788,2134.4839579542167,200,
1782389213.2629051,1782389215.484106,2221.2176670436747,200,
1782389214.264906,1782389215.525653,1260.756167001091,200,
1782389214.257643,1782389215.5745249,1316.8922089971602,200,
1782389214.276636,1782389215.6699688,1393.3434169739485,200,
1782389214.272663,1782389215.6933,1420.6489580101334,200,
1782389214.2633111,1782389215.720545,1457.238040980883,200,
1782389213.262337,1782389215.722219,2459.9009169614874,200,
1782389214.259418,1782389215.732252,1472.844542004168,200,
1782389214.260544,1782389215.7928991,1532.3664160096087,200,
1782389214.273578,1782389215.859042,1585.4761669761501,200,
1782389214.280469,1782389215.929972,1649.5144169894047,200,
1782389214.261617,1782389215.962034,1700.4295829683542,200,
1782389214.265964,1782389216.020929,1754.9770000041462,200,
1782389214.2835178,1782389216.053288,1769.7836249717511,200,
1782389215.267516,1782389216.187485,919.9745420482941,200,
1782389215.275626,1782389216.2004962,924.8762920033187,200,
1782389215.258925,1782389216.2036648,944.7454159962945,200,
1782389214.266737,1782389216.211593,1944.8701669462025,200,
1782389215.273398,1782389216.260451,987.05895798048,200,
1782389215.265745,1782389216.30039,1034.6516669960693,200,
1782389215.276644,1782389216.302133,1025.4956670105457,200,
1782389214.28306,1782389216.303484,2020.4381659859791,200,
1782389215.270009,1782389216.304696,1034.6942089963704,200,
1782389214.281365,1782389216.306444,2025.0927080051042,200,
1782389215.2868018,1782389216.324356,1037.5615420052782,200,
1782389214.262671,1782389216.325717,2063.060917018447,200,
1782389215.264349,1782389216.3338292,1069.4874170003459,200,
1782389215.280698,1782389216.3396668,1058.9756249682978,200,
1782389215.277735,1782389216.348638,1070.9110830212012,200,
1782389215.274714,1782389216.350379,1075.6736249895766,200,
1782389214.271692,1782389216.367959,2096.2823330191895,200,
1782389215.287303,1782389216.375613,1088.3171249879524,200,
1782389215.26174,1782389216.438578,1176.8446670030244,200,
1782389215.268563,1782389216.445864,1177.307625010144,200,
1782389214.279037,1782389216.482434,2203.4118329756893,200,
1782389215.2710521,1782389216.509214,1238.1693330244161,200,
1782389215.262943,1782389216.524153,1261.2171249929816,200,
1782389216.260639,1782389216.5493991,288.76054199645296,200,
1782389215.2796319,1782389216.66622,1386.5958750247955,200,
1782389215.272109,1782389216.671156,1399.0556669887155,200,
1782389215.265045,1782389216.686243,1421.2080829893239,200,
1782389216.2621381,1782389216.7314858,469.3482920411043,200,
1782389215.266784,1782389216.793043,1526.2692499672994,200,
1782389214.277837,1782389216.848622,2570.803333015647,200,
1782389215.260583,1782389216.868169,1607.5973330298439,200,
1782389214.274425,1782389216.879529,2605.122125009075,200,
1782389214.2824059,1782389216.899196,2616.8103750096634,200,
1782389215.281825,1782389216.899894,1618.0814999970607,200,
1782389216.273328,1782389216.912378,639.0540419961326,200,
1782389214.260031,1782389216.914892,2654.8812910332344,200,
1782389214.279799,1782389217.0435572,2763.7785830302164,200,
1782389214.27584,1782389217.088162,2812.344458012376,200,
1782389216.271242,1782389217.141928,870.6912089837715,200,
1782389216.2791061,1782389217.1556401,876.540333032608,200,
1782389216.267918,1782389217.201466,933.5524999769405,200,
1782389216.2951522,1782389217.205774,910.6264159781858,200,
1782389215.2858481,1782389217.2271922,1941.3584590074606,200,
1782389216.2892969,1782389217.264089,974.7979160165414,200,
1782389216.295655,1782389217.34251,1046.8616250436753,200,
1782389216.2749598,1782389217.3454819,1070.5289169563912,200,
1782389216.265013,1782389217.358672,1093.6656249687076,200,
1782389216.294525,1782389217.3618162,1067.2982080141082,200,
1782389216.283504,1782389217.394958,1111.4599999855272,200,
1782389216.2775738,1782389217.49141,1213.8432919746265,200,
1782389216.293163,1782389217.526221,1233.0652910168283,200,
1782389216.269376,1782389217.528053,1258.6854579858482,200,
1782389216.296109,1782389217.570442,1274.3412500130944,200,
1782389216.292199,1782389217.6029592,1310.769125004299,200,
1782389216.284986,1782389217.605105,1320.1271249563433,200,
1782389216.281541,1782389217.607224,1325.6907080067322,200,
1782389216.287717,1782389217.6161869,1328.4782910486683,200,
1782389216.2761889,1782389217.633057,1356.8752499995753,200,
1782389215.284223,1782389217.6350641,2350.8574590086937,200,
1782389216.28646,1782389217.689709,1403.25887495419,200,
1782389217.2765381,1782389217.732467,455.92987502459437,200,
1782389217.310118,1782389217.734549,424.43187499884516,200,
1782389217.2735019,1782389217.781665,508.16441600909457,200,
1782389216.2908852,1782389217.7835782,1492.7039589965716,200,
1782389217.298141,1782389217.812234,514.0959999989718,200,
1782389216.263402,1782389217.8592541,1595.863166032359,200,
1782389217.282534,1782389217.880903,598.3722920063883,200,
1782389217.2671812,1782389217.8950999,627.9217089759186,200,
1782389217.333303,1782389217.9011781,567.876500019338,200,
1782389217.2855182,1782389217.9061172,620.6005419953726,200,
1782389217.269994,1782389218.032663,762.6727079623379,200,
1782389217.264363,1782389218.130056,865.6985000125133,200,
1782389217.293528,1782389218.1450639,851.5407920349389,200,
1782389217.3043892,1782389218.170007,865.6225419836119,200,
1782389217.313118,1782389218.18452,871.4067079708911,200,
1782389217.322953,1782389218.195481,872.532167006284,200,
1782389217.300792,1782389218.1970718,896.2857080041431,200,
1782389217.302412,1782389218.1996548,897.2482919925824,200,
1782389217.3068302,1782389218.2024791,895.6550410366617,200,
1782389217.295653,1782389218.205472,909.8232919932343,200,
1782389217.290869,1782389218.20799,917.1264590113424,200,
1782389217.330915,1782389218.211801,880.89145795675,200,
1782389217.329659,1782389218.217659,888.0035830079578,200,
1782389217.28033,1782389218.229635,949.3110830080695,200,
1782389217.326547,1782389218.239964,913.4232910000719,200,
1782389217.3163772,1782389218.245579,929.2087500216439,200,
1782389217.288179,1782389218.250786,962.6135830185376,200,
1782389218.266058,1782389218.410462,144.40354198450223,200,
1782389218.2699049,1782389218.419426,149.52091599116102,200,
1782389218.275599,1782389218.431993,156.39345801901072,200,
1782389218.287526,1782389218.607106,319.57975000841543,200,
1782389218.2795131,1782389218.609899,330.38804098032415,200,
1782389218.273827,1782389218.63978,365.9530419972725,200,
1782389218.293636,1782389218.70265,409.01433303952217,200,
1782389218.30234,1782389218.780063,477.7236249647103,200,
1782389218.29198,1782389218.8480132,556.0355420457199,200,
1782389218.297971,1782389218.85646,558.4926250157878,200,
1782389218.276855,1782389218.941092,664.239457983058,200,
1782389218.2781289,1782389218.9469419,668.8152920105495,200,
1782389218.295007,1782389218.949184,654.179583012592,200,
1782389218.2821279,1782389218.954988,672.8632500162348,200,
1782389218.2808309,1782389219.0169559,736.1280000186525,200,
1782389218.289218,1782389219.0241868,734.9724170053378,200,
1782389218.271832,1782389219.032844,761.015750002116,200,
1782389218.300991,1782389219.040658,739.671042014379,200,
1782389218.285944,1782389219.0499918,764.0520830173045,200,
1782389218.305006,1782389219.062469,757.4675420182757,200,
1782389218.2964811,1782389219.0701492,773.671375005506,200,
1782389218.3038878,1782389219.074282,770.3979159705341,200,
1782389218.2839549,1782389219.0772312,793.2808329933323,200,
1782389218.290693,1782389219.080253,789.5637920009904,200,
1782389218.299444,1782389219.0859442,786.504874995444,200,
1782389219.266912,1782389219.4071019,140.18833299633116,200,
1782389219.272547,1782389219.487827,215.28075000969693,200,
1782389219.268821,1782389219.64225,373.4306249534711,200,
1782389219.281885,1782389219.725127,443.2445830316283,200,
1782389219.282861,1782389219.825943,543.082875024993,200,
1782389219.270098,1782389219.829196,559.0995000093244,200,
1782389219.2870378,1782389219.8524249,565.3906249790452,200,
1782389219.277984,1782389219.885164,607.1821249788627,200,
1782389219.274793,1782389219.892095,617.3046669573523,200,
1782389219.294092,1782389219.897213,603.1234579859301,200,
1782389219.2892091,1782389219.9198232,630.6164580164477,200,
1782389219.279378,1782389219.927149,647.7755420492031,200,
1782389219.275845,1782389219.946458,670.6167919910513,200,
1782389219.271327,1782389219.952075,680.7510000071488,200,
1782389219.285931,1782389220.0179589,732.0323339663446,200,
1782389219.284812,1782389220.030262,745.4529160168022,200,
1782389219.2931259,1782389220.034314,741.1910829832777,200,
1782389219.2911098,1782389220.038126,747.0187079743482,200,
1782389219.292266,1782389220.043392,751.1288330424577,200,
1782389219.280736,1782389220.047276,766.5441249846481,200,
1782389219.276802,1782389220.050308,773.5100000281818,200,
1782389219.273719,1782389220.053243,779.5289999921806,200,
1782389219.283836,1782389220.0602639,776.4327920158394,200,
1782389219.290146,1782389220.0633018,773.1601659907028,200,
1782389219.288238,1782389220.086477,798.2435830053873,200,
1782389220.269886,1782389220.452492,182.6048749499023,200,
1782389220.2680378,1782389220.4816792,213.6400410090573,200,
1782389220.273844,1782389220.510675,236.83037504088134,200,
1782389220.2783418,1782389220.522976,244.63250004919246,200,
1782389220.2725172,1782389220.534317,261.7992500308901,200,
1782389220.277195,1782389220.536701,259.50708298478276,200,
1782389220.292032,1782389220.558788,266.75612496910617,200,
1782389220.282051,1782389220.5603359,278.28475000569597,200,
1782389220.271212,1782389220.5883,317.0878749806434,200,
1782389220.285606,1782389220.619288,333.68241699645296,200,
1782389220.301378,1782389220.630636,329.2591670178808,200,
1782389220.2755442,1782389220.6482172,372.6742090075277,200,
1782389220.290693,1782389220.650329,359.63650001212955,200,
1782389220.283744,1782389220.6649148,381.17158302338794,200,
1782389220.294246,1782389220.696403,402.1586669841781,200,
1782389220.299925,1782389220.766239,466.31624997826293,200,
1782389220.279507,1782389220.768459,488.9540419680998,200,
1782389220.298468,1782389220.785207,486.74212500918657,200,
1782389220.29711,1782389220.789889,492.7757080295123,200,
1782389220.289261,1782389220.7925901,503.3312499872409,200,
1782389220.28669,1782389220.802623,515.9349169698544,200,
1782389220.280722,1782389220.806161,525.4409160115756,200,
1782389220.287887,1782389220.8086421,520.7584170275368,200,
1782389220.295653,1782389220.809959,514.3099169945344,200,
1782389220.293132,1782389220.836673,543.5442079906352,200,
1782389221.270299,1782389221.409008,138.70725000742823,200,
1782389221.271994,1782389221.495442,223.4475000295788,200,
1782389221.277946,1782389221.606772,328.825916047208,200,
1782389221.273196,1782389221.620379,347.1838750410825,200,
1782389221.2801301,1782389221.6311018,350.97241698531434,200,
1782389221.286717,1782389221.735339,448.62416601972654,200,
1782389221.291651,1782389221.8227232,531.0742079745978,200,
1782389221.297787,1782389221.828116,530.3304579574615,200,
1782389221.276767,1782389221.861065,584.3007920193486,200,
1782389221.2833972,1782389221.865299,581.9037089822814,200,
1782389221.2887459,1782389221.8709261,582.182957965415,200,
1782389221.2683468,1782389221.8803918,612.0465000276454,200,
1782389221.275575,1782389221.941309,665.7367079751566,200,
1782389221.282337,1782389221.946249,663.9145420049317,200,
1782389221.2898061,1782389221.9524999,662.6959579880349,200,
1782389221.287788,1782389221.957153,669.3682079785503,200,
1782389221.281302,1782389221.9634519,682.1539999800734,200,
1782389221.278968,1782389221.9687018,689.7371669765562,200,
1782389221.292484,1782389221.97187,679.3891669949517,200,
1782389221.296421,1782389221.985322,688.9049580204301,200,
1782389221.2907252,1782389221.989314,698.593582957983,200,
1782389221.293511,1782389221.9916701,698.1618749559857,200,
1782389221.28532,1782389221.994556,709.241165954154,200,
1782389221.294776,1782389222.005905,711.1330000334419,200,
1782389221.274335,1782389222.0095968,735.2662499761209,200,
1782389222.270933,1782389222.334857,63.92354203853756,200,
1782389222.272118,1782389222.3725429,100.4225829965435,200,
1782389222.274555,1782389222.422679,148.12204201007262,200,
1782389222.2737842,1782389222.463309,189.52391698257998,200,
1782389222.2806442,1782389222.4769542,196.31024997215718,200,
1782389222.28456,1782389222.593687,309.1264169779606,200,
1782389222.27665,1782389222.601857,325.20824996754527,200,
1782389222.283852,1782389222.605398,321.5465000248514,200,
1782389222.269307,1782389222.623652,354.34466699371114,200,
1782389222.275885,1782389222.640873,364.9895829730667,200,
1782389222.278209,1782389222.657405,379.1977079818025,200,
1782389222.281471,1782389222.690138,408.66904199356213,200,
1782389222.287997,1782389222.695255,407.25833299802616,200,
1782389222.285095,1782389222.697346,412.2519170050509,200,
1782389222.2798011,1782389222.7135801,433.7790409917943,200,
1782389222.277437,1782389222.722351,444.9157080380246,200,
1782389222.27523,1782389222.759365,484.13791600614786,200,
1782389222.2729611,1782389222.765145,492.18670796835795,200,
1782389222.2873,1782389222.7670121,479.71316595794633,200,
1782389222.285747,1782389222.769155,483.4102080203593,200,
1782389222.286489,1782389222.784765,498.2767920009792,200,
1782389222.28322,1782389222.791116,507.8971670009196,200,
1782389222.288785,1782389222.796772,507.9888330074027,200,
1782389222.279037,1782389222.820585,541.5504170232452,200,
1782389222.282499,1782389222.8221781,539.6819590241648,200,
1782389223.274465,1782389223.505924,231.45933396881446,200,
1782389223.271554,1782389223.6594539,387.9012079560198,200,
1782389223.27227,1782389223.7076259,435.3579169837758,200,
1782389223.2729862,1782389223.728157,455.17329103313386,200,
1782389223.279076,1782389223.781963,502.8889999957755,200,
1782389223.281544,1782389223.89202,610.4780419846065,200,
1782389223.278543,1782389223.91237,633.8300829520449,200,
1782389223.2704089,1782389223.914707,644.3007499910891,200,
1782389223.285721,1782389223.917008,631.2902090139687,200,
1782389223.2845,1782389223.9306061,646.1079160217196,200,
1782389223.2839072,1782389223.932114,648.2097920379601,200,
1782389223.275075,1782389223.9353259,660.2538750157692,200,
1782389223.280372,1782389223.949385,669.0162919694558,200,
1782389223.2761788,1782389223.953957,677.7806670288555,200,
1782389223.2827241,1782389223.956846,674.1247499594465,200,
1782389223.2809331,1782389223.963665,682.7362080221064,200,
1782389223.279692,1782389223.966461,686.7719580186531,200,
1782389223.283372,1782389223.9721248,688.7569999671541,200,
1782389223.276747,1782389223.9740522,697.3084170022048,200,
1782389223.285155,1782389223.9824471,697.295457997825,200,
1782389223.282209,1782389223.991102,708.8961669942364,200,
1782389223.2773461,1782389224.003582,726.2407920206897,200,
1782389223.277893,1782389224.0073118,729.423874989152,200,
1782389223.273668,1782389224.0105548,736.8925419868901,200,
1782389223.275607,1782389224.015017,739.4144579884596,200,
1782389224.272452,1782389224.397061,124.6063329745084,200,
1782389224.271202,1782389224.4738839,202.68141699489206,200,
1782389224.277018,1782389224.4914382,214.4205000367947,200,
1782389224.276196,1782389224.51761,241.4137499872595,200,
1782389224.2740538,1782389224.54338,269.3268330185674,200,
1782389224.274761,1782389224.544126,269.3657500203699,200,
1782389224.281319,1782389224.5871518,305.8347079786472,200,
1782389224.280504,1782389224.6069472,326.4438330079429,200,
1782389224.275413,1782389224.612742,337.32970798155293,200,
1782389224.273298,1782389224.646533,373.2370830257423,200,
1782389224.283193,1782389224.682843,399.65149998897687,200,
1782389224.2857459,1782389224.709942,424.1981660015881,200,
1782389224.282582,1782389224.7125812,430.00154197216034,200,
1782389224.277668,1782389224.775115,497.4491660250351,200,
1782389224.2843132,1782389224.792736,508.4255410474725,200,
1782389224.287709,1782389224.797919,510.212707973551,200,
1782389224.287095,1782389224.7996118,512.5204999931157,200,
1782389224.283745,1782389224.802737,518.9954999950714,200,
1782389224.286453,1782389224.804089,517.6395000307821,200,
1782389224.2798269,1782389224.8056262,525.8025419898331,200,
1782389224.2783659,1782389224.807955,529.5920830103569,200,
1782389224.285009,1782389224.81023,525.223416974768,200,
1782389224.288537,1782389224.816704,528.1695420271717,200,
1782389224.279076,1782389224.825427,546.3548749685287,200,
1782389224.2819571,1782389224.840085,558.131208003033,200,
1782389225.2737422,1782389225.368787,95.04529199330136,200,
1782389225.27613,1782389225.415017,138.88500002212822,200,
1782389225.2724328,1782389225.4206212,148.1876250472851,200,
1782389225.275455,1782389225.527359,251.9028339884244,200,
1782389225.277633,1782389225.564975,287.3424999997951,200,
1782389225.2817678,1782389225.578805,297.03658301150426,200,
1782389225.2897222,1782389225.680775,391.05387503514066,200,
1782389225.280331,1782389225.688315,407.98433299642056,200,
1782389225.27457,1782389225.695422,420.8535829675384,200,
1782389225.287443,1782389225.722862,435.41999999433756,200,
1782389225.284262,1782389225.7590342,474.7734170523472,200,
1782389225.283627,1782389225.781655,498.02945798728615,200,
